customer_id,merchant_category_code,txn_count
CUST6088,5732,2
CUST6088,5812,1
CUST6089,5812,4
CUST6089,5732,4
CUST6089,5999,3
CUST6089,5411,1
CUST6090,5999,4
CUST6090,5812,3
CUST6090,5411,3
CUST6090,5732,3
CUST6091,5999,3
CUST6091,5411,3
CUST6091,5732,1
CUST6092,5411,6
CUST6092,5999,4
CUST6092,5732,3
CUST6092,5812,3
CUST6093,5411,3
CUST6093,5732,2
CUST6093,5999,2
CUST6093,5812,2
CUST6094,5812,6
CUST6094,5732,3
CUST6094,5411,3
CUST6094,5999,2
CUST6095,5732,6
CUST6095,5812,4
CUST6095,5411,4
CUST6095,5999,3
CUST6096,5411,4
CUST6096,5812,3
CUST6096,5999,2
CUST6096,5732,1
CUST6097,5732,4
CUST6097,5411,2
CUST6097,5812,2
CUST6097,5999,1
CUST6098,5999,3
CUST6098,5411,3
CUST6098,5812,1
CUST6098,5732,1
CUST6099,5732,6
CUST6099,5812,5
CUST6099,5411,3
CUST6099,5999,3
CUST6100,5411,5
CUST6100,5812,3
CUST6100,5999,2
CUST6100,5732,2
CUST6101,5812,4
CUST6101,5999,4
CUST6101,5411,2
CUST6102,5812,5
CUST6102,5732,2
CUST6102,5999,1
CUST6102,5411,1
CUST6103,5411,4
CUST6103,5999,4
CUST6103,5732,1
CUST6103,5812,1
CUST6104,5999,5
CUST6104,5732,2
CUST6104,5812,2
CUST6104,5411,1
CUST6105,5411,7
CUST6105,5732,3
CUST6105,5812,3
CUST6105,5999,2
CUST6106,5411,7
CUST6106,5812,3
CUST6106,5732,2
CUST6106,5999,1
CUST6107,5411,5
CUST6107,5812,4
CUST6107,5732,3
CUST6107,5999,1
CUST6108,5411,4
CUST6108,5732,3
CUST6108,5999,2
CUST6109,5732,4
CUST6109,5999,4
CUST6109,5411,2
CUST6110,5732,3
CUST6110,5812,2
CUST6110,5411,2
CUST6110,5999,2
CUST6111,5999,7
CUST6111,5812,5
CUST6111,5732,3
CUST6111,5411,1
CUST6112,5812,4
CUST6112,5732,3
CUST6112,5999,1
CUST6112,5411,1
CUST6113,5999,4
CUST6113,5812,3
CUST6113,5411,1
CUST6114,5732,8
CUST6114,5812,5
CUST6114,5999,3
CUST6114,5411,1
CUST6115,5999,4
CUST6115,5732,3
CUST6115,5411,1
CUST6116,5732,2
CUST6116,5411,2
CUST6116,5812,2
CUST6116,5999,1
CUST6117,5732,2
CUST6117,5999,2
CUST6117,5411,1
CUST6117,5812,1
CUST6118,5999,5
CUST6118,5812,3
CUST6118,5411,1
CUST6118,5732,1
CUST6119,5411,4
CUST6119,5812,4
CUST6119,5999,3
CUST6120,5999,4
CUST6120,5411,3
CUST6120,5812,2
CUST6120,5732,1
CUST6121,5812,3
CUST6121,5732,3
CUST6121,5411,2
CUST6121,5999,1
CUST6122,5732,3
CUST6122,5999,2
CUST6122,5812,2
CUST6123,5812,3
CUST6123,5411,3
CUST6123,5999,2
CUST6123,5732,1
CUST6124,5999,3
CUST6124,5812,2
CUST6124,5411,1
CUST6124,5732,1
CUST6125,5999,4
CUST6125,5411,3
CUST6125,5812,2
CUST6125,5732,2
CUST6126,5812,9
CUST6126,5999,3
CUST6126,5732,2
CUST6126,5411,2
CUST6127,5411,6
CUST6127,5999,5
CUST6127,5812,5
CUST6127,5732,2
CUST6128,5411,4
CUST6128,5812,4
CUST6128,5999,3
CUST6129,5732,3
CUST6129,5999,1
CUST6129,5411,1
CUST6129,5812,1
CUST6130,5999,4
CUST6130,5732,2
CUST6130,5812,2
CUST6130,5411,1
CUST6131,5812,6
CUST6131,5411,4
CUST6131,5999,3
CUST6131,5732,1
CUST6132,5999,7
CUST6132,5732,6
CUST6132,5411,3
CUST6132,5812,3
CUST6133,5999,5
CUST6133,5411,3
CUST6133,5732,3
CUST6134,5812,6
CUST6134,5999,4
CUST6134,5411,4
CUST6134,5732,1
CUST6135,5732,5
CUST6135,5812,3
CUST6135,5999,2
CUST6136,5411,6
CUST6136,5999,5
CUST6136,5812,3
CUST6136,5732,2
CUST6137,5812,3
CUST6137,5732,3
CUST6137,5411,2
CUST6137,5999,1
CUST6138,5732,5
CUST6138,5812,4
CUST6138,5411,2
CUST6138,5999,1
CUST6139,5812,4
CUST6139,5999,3
CUST6139,5732,2
CUST6139,5411,2
CUST6140,5411,5
CUST6140,5732,2
CUST6141,5732,3
CUST6141,5812,2
CUST6141,5999,1
CUST6141,5411,1
CUST6142,5411,3
CUST6142,5812,1
CUST6142,5732,1
CUST6143,5999,4
CUST6143,5812,3
CUST6143,5732,2
CUST6143,5411,1
CUST6144,5812,3
CUST6144,5411,2
CUST6144,5732,2
CUST6144,5999,1
CUST6145,5999,3
CUST6145,5812,2
CUST6145,5732,1
CUST6145,5411,1
CUST6146,5732,6
CUST6146,5999,4
CUST6146,5812,3
CUST6146,5411,1
CUST6147,5411,5
CUST6147,5812,2
CUST6147,5999,1
CUST6148,5732,5
CUST6148,5812,5
CUST6148,5999,4
CUST6148,5411,3
CUST6149,5999,4
CUST6149,5411,2
CUST6149,5812,1
CUST6150,5411,3
CUST6150,5999,2
CUST6150,5732,2
CUST6150,5812,1
CUST6151,5732,4
CUST6151,5812,3
CUST6151,5999,1
CUST6151,5411,1
CUST6152,5812,8
CUST6152,5732,2
CUST6152,5411,2
CUST6153,5812,4
CUST6153,5411,3
CUST6153,5999,2
CUST6153,5732,1
CUST6154,5732,5
CUST6154,5812,4
CUST6154,5411,2
CUST6154,5999,2
CUST6155,5999,3
CUST6155,5732,3
CUST6155,5812,2
CUST6155,5411,2
CUST6156,5812,6
CUST6156,5411,4
CUST6156,5999,3
CUST6156,5732,1
CUST6157,5732,6
CUST6157,5411,4
CUST6157,5999,3
CUST6157,5812,1
CUST6158,5999,4
CUST6158,5812,3
CUST6158,5732,1
CUST6158,5411,1
CUST6159,5411,4
CUST6159,5812,3
CUST6159,5999,2
CUST6159,5732,2
CUST6160,5999,3
CUST6160,5812,3
CUST6160,5732,2
CUST6160,5411,1
CUST6161,5732,8
CUST6161,5411,6
CUST6161,5812,3
CUST6161,5999,3
CUST6162,5812,4
CUST6162,5732,3
CUST6162,5999,1
CUST6163,5732,5
CUST6163,5999,4
CUST6163,5812,2
CUST6163,5411,2
CUST6164,5999,2
CUST6164,5732,1
CUST6164,5411,1
CUST6164,5812,1
CUST6165,5812,3
CUST6165,5732,2
CUST6165,5411,2
CUST6165,5999,1
CUST6166,5411,4
CUST6166,5732,3
CUST6166,5999,2
CUST6166,5812,2
CUST6167,5812,3
CUST6167,5732,3
CUST6167,5411,2
CUST6167,5999,1
CUST6168,5732,6
CUST6168,5411,4
CUST6168,5812,3
CUST6168,5999,3
CUST6169,5999,6
CUST6169,5411,5
CUST6169,5812,3
CUST6170,5411,4
CUST6170,5812,3
CUST6170,5999,3
CUST6171,5812,6
CUST6171,5732,3
CUST6171,5999,2
CUST6171,5411,1
CUST6172,5999,3
CUST6172,5732,2
CUST6172,5812,2
CUST6172,5411,2
CUST6173,5732,5
CUST6173,5411,5
CUST6173,5812,1
CUST6173,5999,1
CUST6174,5411,6
CUST6174,5999,5
CUST6174,5812,4
CUST6174,5732,2
CUST6175,5411,5
CUST6175,5812,4
CUST6175,5999,4
CUST6175,5732,2
CUST6176,5999,6
CUST6176,5411,4
CUST6176,5812,3
CUST6176,5732,3
CUST6177,5812,4
CUST6177,5999,4
CUST6177,5732,2
CUST6177,5411,1
CUST6178,5732,5
CUST6178,5999,3
CUST6178,5411,2
CUST6178,5812,1
CUST6179,5812,3
CUST6179,5999,1
CUST6179,5732,1
CUST6180,5999,4
CUST6180,5732,3
CUST6180,5812,3
CUST6180,5411,2
CUST6181,5812,4
CUST6181,5732,2
CUST6181,5999,2
CUST6181,5411,2
CUST6182,5411,4
CUST6182,5999,3
CUST6182,5732,3
CUST6182,5812,2
CUST6183,5411,7
CUST6183,5732,3
CUST6183,5999,3
CUST6184,5411,5
CUST6184,5812,4
CUST6184,5732,3
CUST6184,5999,2
CUST6185,5812,2
CUST6185,5411,2
CUST6185,5732,1
CUST6185,5999,1
CUST6186,5812,4
CUST6186,5411,3
CUST6186,5999,2
CUST6186,5732,2
CUST6187,5999,4
CUST6187,5411,2
CUST6187,5812,2
CUST6187,5732,2
CUST6188,5999,5
CUST6188,5812,3
CUST6188,5411,3
CUST6188,5732,2
CUST6189,5411,6
CUST6189,5999,6
CUST6189,5812,2
CUST6190,5732,8
CUST6190,5411,5
CUST6190,5812,5
CUST6191,5411,3
CUST6191,5999,3
CUST6191,5812,2
CUST6192,5812,4
CUST6192,5999,4
CUST6192,5732,3
CUST6192,5411,1
CUST6193,5999,4
CUST6193,5411,4
CUST6193,5732,4
CUST6193,5812,2
CUST6194,5732,3
CUST6194,5999,3
CUST6194,5411,2
CUST6194,5812,1
CUST6195,5999,5
CUST6195,5732,5
CUST6195,5812,4
CUST6196,5732,7
CUST6196,5999,3
CUST6196,5812,1
CUST6196,5411,1
CUST6197,5411,5
CUST6197,5812,4
CUST6197,5999,3
CUST6198,5411,4
CUST6198,5732,3
CUST6198,5812,2
CUST6198,5999,2
CUST6199,5999,6
CUST6199,5732,2
CUST6199,5812,1
CUST6200,5732,4
CUST6200,5999,3
CUST6200,5411,3
CUST6200,5812,1
CUST6201,5999,4
CUST6201,5411,3
CUST6201,5732,1
CUST6201,5812,1
CUST6202,5999,4
CUST6202,5812,4
CUST6202,5411,3
CUST6202,5732,2
CUST6203,5812,6
CUST6203,5999,4
CUST6203,5732,2
CUST6203,5411,2
CUST6204,5411,4
CUST6204,5999,3
CUST6205,5999,5
CUST6205,5411,2
CUST6205,5732,2
CUST6205,5812,1
CUST6206,5732,3
CUST6206,5999,3
CUST6206,5812,1
CUST6207,5411,4
CUST6207,5999,4
CUST6207,5812,3
CUST6208,5812,7
CUST6208,5411,5
CUST6208,5732,2
CUST6208,5999,1
CUST6209,5812,4
CUST6209,5999,2
CUST6209,5732,2
CUST6209,5411,1
CUST6210,5812,7
CUST6210,5411,5
CUST6210,5999,4
CUST6210,5732,2
CUST6211,5812,3
CUST6211,5732,2
CUST6211,5411,1
CUST6212,5732,5
CUST6212,5812,4
CUST6212,5411,3
CUST6213,5812,6
CUST6213,5411,5
CUST6213,5732,3
CUST6213,5999,2
CUST6214,5812,7
CUST6214,5411,6
CUST6214,5732,2
CUST6214,5999,2
CUST6215,5732,4
CUST6215,5411,3
CUST6215,5812,2
CUST6216,5999,3
CUST6216,5812,3
CUST6216,5411,2
CUST6216,5732,1
CUST6217,5732,3
CUST6217,5999,3
CUST6217,5812,2
CUST6218,5732,4
CUST6218,5411,4
CUST6218,5812,3
CUST6218,5999,1
CUST6219,5999,3
CUST6219,5732,3
CUST6219,5411,1
CUST6219,5812,1
CUST6220,5732,4
CUST6220,5411,3
CUST6220,5999,2
CUST6220,5812,1
CUST6221,5812,3
CUST6221,5999,2
CUST6221,5732,1
CUST6221,5411,1
CUST6222,5411,5
CUST6222,5732,4
CUST6222,5812,3
CUST6222,5999,2
CUST6223,5732,10
CUST6223,5812,4
CUST6223,5411,1
CUST6224,5411,5
CUST6224,5732,3
CUST6224,5812,2
CUST6224,5999,2
CUST6225,5999,4
CUST6225,5812,2
CUST6225,5411,1
CUST6225,5732,1
CUST6226,5411,5
CUST6226,5732,4
CUST6226,5812,2
CUST6226,5999,2
CUST6227,5411,5
CUST6227,5999,3
CUST6227,5732,3
CUST6227,5812,1
CUST6228,5732,4
CUST6228,5411,4
CUST6228,5999,3
CUST6228,5812,1
CUST6229,5411,4
CUST6229,5999,4
CUST6229,5812,3
CUST6229,5732,1
CUST6230,5999,7
CUST6230,5732,4
CUST6230,5411,4
CUST6230,5812,3
CUST6231,5732,5
CUST6231,5411,3
CUST6231,5812,2
CUST6231,5999,2
CUST6232,5732,5
CUST6232,5999,4
CUST6232,5812,3
CUST6232,5411,3
CUST6233,5411,5
CUST6233,5812,5
CUST6233,5999,4
CUST6233,5732,2
CUST6234,5999,8
CUST6234,5411,5
CUST6234,5732,4
CUST6234,5812,2
CUST6235,5999,8
CUST6235,5411,6
CUST6235,5732,4
CUST6235,5812,2
CUST6236,5411,3
CUST6236,5812,2
CUST6236,5999,2
CUST6236,5732,1
CUST6237,5732,7
CUST6237,5999,2
CUST6237,5411,2
CUST6237,5812,1
CUST6238,5999,8
CUST6238,5411,4
CUST6238,5812,3
CUST6238,5732,3
CUST6239,5411,5
CUST6239,5999,3
CUST6239,5732,1
CUST6239,5812,1
CUST6240,5411,3
CUST6240,5999,2
CUST6240,5812,2
CUST6241,5411,3
CUST6241,5732,2
CUST6241,5999,1
CUST6242,5812,3
CUST6242,5732,3
CUST6242,5411,2
CUST6242,5999,2
CUST6243,5812,4
CUST6243,5732,3
CUST6243,5999,3
CUST6243,5411,2
CUST6244,5812,4
CUST6244,5732,3
CUST6244,5999,3
CUST6244,5411,1
CUST6245,5411,4
CUST6245,5812,3
CUST6245,5732,2
CUST6245,5999,2
CUST6246,5812,4
CUST6246,5999,3
CUST6246,5732,3
CUST6246,5411,2
CUST6247,5812,4
CUST6247,5999,3
CUST6247,5411,2
CUST6247,5732,2
CUST6248,5812,6
CUST6248,5732,5
CUST6248,5999,4
CUST6248,5411,4
CUST6249,5812,3
CUST6249,5999,3
CUST6249,5411,3
CUST6250,5812,6
CUST6250,5999,5
CUST6250,5411,3
CUST6250,5732,2
CUST6251,5812,6
CUST6251,5999,4
CUST6251,5732,3
CUST6251,5411,1
CUST6252,5732,4
CUST6252,5812,4
CUST6252,5411,3
CUST6252,5999,2
CUST6253,5732,3
CUST6253,5812,3
CUST6253,5999,1
CUST6254,5411,5
CUST6254,5812,3
CUST6254,5999,1
CUST6255,5812,3
CUST6255,5732,2
CUST6255,5411,2
CUST6255,5999,2
CUST6256,5732,6
CUST6256,5411,4
CUST6256,5999,3
CUST6256,5812,1
CUST6257,5732,10
CUST6257,5999,3
CUST6257,5411,2
CUST6257,5812,1
CUST6258,5812,3
CUST6258,5411,2
CUST6258,5999,2
CUST6258,5732,1
CUST6259,5411,4
CUST6259,5999,4
CUST6259,5732,1
CUST6259,5812,1
CUST6260,5732,4
CUST6260,5999,4
CUST6260,5812,3
CUST6260,5411,2
CUST6261,5999,7
CUST6261,5732,4
CUST6261,5812,2
CUST6262,5812,5
CUST6262,5732,4
CUST6262,5411,2
CUST6262,5999,2
CUST6263,5411,4
CUST6263,5812,2
CUST6263,5999,2
CUST6263,5732,1
CUST6264,5411,5
CUST6264,5999,3
CUST6264,5812,3
CUST6264,5732,1
CUST6265,5411,4
CUST6265,5812,3
CUST6265,5732,1
CUST6265,5999,1
CUST6266,5732,3
CUST6266,5411,3
CUST6266,5999,3
CUST6266,5812,2
CUST6267,5999,4
CUST6267,5411,3
CUST6267,5732,2
CUST6267,5812,2
CUST6268,5411,3
CUST6268,5999,2
CUST6268,5732,2
CUST6268,5812,2
CUST6269,5411,2
CUST6269,5732,2
CUST6269,5999,1
CUST6269,5812,1
CUST6270,5999,5
CUST6270,5411,4
CUST6270,5812,2
CUST6270,5732,1
CUST6271,5411,4
CUST6271,5999,3
CUST6271,5732,1
CUST6272,5732,5
CUST6272,5999,3
CUST6272,5812,2
CUST6273,5999,4
CUST6273,5812,3
CUST6273,5411,1
CUST6273,5732,1
CUST6274,5411,5
CUST6274,5999,4
CUST6274,5812,3
CUST6274,5732,1
CUST6275,5812,2
CUST6275,5411,2
CUST6275,5732,1
CUST6276,5812,3
CUST6276,5999,2
CUST6276,5732,1
CUST6277,5999,7
CUST6277,5411,2
CUST6277,5732,2
CUST6277,5812,2
CUST6278,5812,5
CUST6278,5411,2
CUST6278,5999,1
CUST6279,5411,4
CUST6279,5732,4
CUST6279,5812,1
CUST6280,5812,2
CUST6280,5999,2
CUST6280,5411,1
CUST6281,5732,5
CUST6281,5411,3
CUST6281,5812,1
CUST6281,5999,1
CUST6282,5411,4
CUST6282,5812,3
CUST6282,5732,2
CUST6282,5999,2
CUST6283,5732,7
CUST6283,5999,6
CUST6283,5812,2
CUST6283,5411,1
CUST6284,5411,5
CUST6284,5999,3
CUST6284,5812,3
CUST6284,5732,2
CUST6285,5732,9
CUST6285,5411,2
CUST6285,5812,1
CUST6286,5732,6
CUST6286,5999,5
CUST6286,5812,2
CUST6286,5411,1
CUST6287,5812,2
CUST6287,5732,2
CUST6287,5411,2
CUST6288,5732,3
CUST6288,5812,2
CUST6288,5411,1
CUST6289,5812,6
CUST6289,5732,3
CUST6289,5999,2
CUST6290,5732,3
CUST6290,5999,3
CUST6290,5812,3
CUST6290,5411,2
CUST6291,5999,6
CUST6291,5812,1
CUST6291,5732,1
CUST6291,5411,1
CUST6292,5999,6
CUST6292,5732,4
CUST6292,5812,3
CUST6292,5411,2
CUST6293,5812,5
CUST6293,5411,3
CUST6293,5732,1
CUST6294,5732,4
CUST6294,5812,3
CUST6294,5411,2
CUST6294,5999,2
CUST6295,5812,3
CUST6295,5999,2
CUST6295,5732,1
CUST6295,5411,1
CUST6296,5999,6
CUST6296,5732,5
CUST6296,5411,4
CUST6296,5812,3
CUST6297,5411,5
CUST6297,5812,5
CUST6297,5999,4
CUST6297,5732,3
CUST6298,5411,5
CUST6298,5999,3
CUST6298,5812,3
CUST6298,5732,2
CUST6299,5732,4
CUST6299,5812,2
CUST6299,5999,2
CUST6299,5411,1
CUST6300,5999,3
CUST6300,5732,1
CUST6300,5411,1
CUST6300,5812,1
CUST6301,5999,5
CUST6301,5411,2
CUST6301,5732,2
CUST6301,5812,1
CUST6302,5732,8
CUST6302,5411,5
CUST6302,5812,3
CUST6303,5411,7
CUST6303,5812,3
CUST6303,5732,3
CUST6303,5999,2
CUST6304,5732,7
CUST6304,5999,5
CUST6304,5411,4
CUST6304,5812,1
CUST6305,5999,4
CUST6305,5732,3
CUST6305,5411,2
CUST6305,5812,1
CUST6306,5812,6
CUST6306,5732,4
CUST6306,5999,2
CUST6307,5999,3
CUST6307,5812,2
CUST6307,5732,1
CUST6307,5411,1
CUST6308,5732,5
CUST6308,5999,4
CUST6308,5812,4
CUST6308,5411,2
CUST6309,5411,4
CUST6309,5812,2
CUST6309,5999,2
CUST6309,5732,2
CUST6310,5732,6
CUST6310,5411,4
CUST6310,5812,3
CUST6310,5999,2
CUST6311,5812,6
CUST6311,5732,3
CUST6311,5411,2
CUST6311,5999,2
CUST6312,5411,6
CUST6312,5812,5
CUST6312,5732,2
CUST6312,5999,1
CUST6313,5812,4
CUST6313,5999,2
CUST6313,5732,1
CUST6314,5732,5
CUST6314,5812,2
CUST6314,5999,2
CUST6315,5812,3
CUST6315,5999,3
CUST6315,5732,3
CUST6315,5411,1
CUST6316,5732,5
CUST6316,5812,4
CUST6316,5411,2
CUST6316,5999,1
CUST6317,5411,3
CUST6317,5999,2
CUST6317,5812,1
CUST6317,5732,1
CUST6318,5999,6
CUST6318,5732,4
CUST6318,5411,1
CUST6318,5812,1
CUST6319,5999,4
CUST6319,5812,3
CUST6319,5732,3
CUST6319,5411,1
CUST6320,5812,6
CUST6320,5999,4
CUST6320,5411,2
CUST6320,5732,2
CUST6321,5732,7
CUST6321,5411,5
CUST6321,5999,4
CUST6321,5812,3
CUST6322,5812,3
CUST6322,5732,3
CUST6323,5411,2
CUST6323,5812,1
CUST6323,5999,1
CUST6324,5732,7
CUST6324,5999,3
CUST6324,5812,3
CUST6324,5411,2
CUST6325,5999,5
CUST6325,5812,3
CUST6326,5411,4
CUST6326,5812,3
CUST6326,5732,2
CUST6326,5999,2
CUST6327,5999,7
CUST6327,5411,2
CUST6327,5812,1
CUST6327,5732,1
CUST6328,5999,4
CUST6328,5732,3
CUST6328,5812,2
CUST6328,5411,1
CUST6329,5732,3
CUST6329,5999,3
CUST6329,5812,3
CUST6330,5732,3
CUST6330,5999,3
CUST6330,5411,3
CUST6330,5812,2
CUST6331,5812,5
CUST6331,5411,3
CUST6331,5999,2
CUST6331,5732,2
CUST6332,5999,2
CUST6332,5411,2
CUST6332,5732,2
CUST6332,5812,1
CUST6333,5411,5
CUST6333,5812,3
CUST6333,5999,2
CUST6333,5732,2
CUST6334,5999,5
CUST6334,5732,4
CUST6334,5411,2
CUST6335,5999,4
CUST6335,5812,3
CUST6335,5411,2
CUST6335,5732,2
CUST6336,5411,5
CUST6336,5812,5
CUST6336,5732,2
CUST6336,5999,1
CUST6337,5732,5
CUST6337,5411,5
CUST6337,5812,3
CUST6338,5411,2
CUST6338,5812,2
CUST6338,5732,2
CUST6339,5732,5
CUST6339,5812,2
CUST6339,5999,2
CUST6339,5411,2
CUST6340,5411,3
CUST6340,5999,2
CUST6340,5732,1
CUST6341,5411,3
CUST6341,5732,2
CUST6341,5999,2
CUST6341,5812,1
CUST6342,5732,5
CUST6342,5812,3
CUST6342,5999,2
CUST6342,5411,1
CUST6343,5999,3
CUST6343,5812,3
CUST6343,5732,2
CUST6343,5411,2
CUST6344,5999,3
CUST6344,5732,3
CUST6344,5812,1
CUST6344,5411,1
CUST6345,5411,4
CUST6345,5812,3
CUST6345,5732,1
CUST6345,5999,1
CUST6346,5732,3
CUST6346,5999,2
CUST6346,5411,2
CUST6346,5812,1
CUST6347,5812,4
CUST6347,5732,3
CUST6347,5411,2
CUST6347,5999,2
CUST6348,5999,7
CUST6348,5411,5
CUST6348,5812,3
CUST6348,5732,2
CUST6349,5732,3
CUST6349,5812,3
CUST6349,5411,3
CUST6349,5999,2
CUST6350,5411,2
CUST6350,5812,1
CUST6350,5999,1
CUST6351,5411,6
CUST6351,5999,3
CUST6351,5732,3
CUST6351,5812,2
CUST6352,5411,4
CUST6352,5812,3
CUST6352,5732,3
CUST6352,5999,2
CUST6353,5999,5
CUST6353,5812,2
CUST6353,5411,2
CUST6353,5732,1
CUST6354,5999,3
CUST6354,5411,3
CUST6354,5812,2
CUST6354,5732,1
CUST6355,5999,5
CUST6355,5732,5
CUST6355,5812,3
CUST6355,5411,1
CUST6356,5999,7
CUST6356,5732,4
CUST6356,5411,3
CUST6356,5812,2
CUST6357,5812,8
CUST6357,5999,3
CUST6357,5732,3
CUST6357,5411,3
CUST6358,5812,3
CUST6358,5999,1
CUST6358,5411,1
CUST6359,5732,3
CUST6359,5999,3
CUST6359,5411,2
CUST6359,5812,2
CUST6360,5812,6
CUST6360,5732,4
CUST6360,5411,3
CUST6360,5999,2
CUST6361,5411,5
CUST6361,5732,4
CUST6361,5999,3
CUST6362,5732,5
CUST6362,5411,4
CUST6362,5812,3
CUST6362,5999,2
CUST6363,5732,4
CUST6363,5411,3
CUST6363,5812,1
CUST6363,5999,1
CUST6364,5732,8
CUST6364,5411,5
CUST6364,5999,3
CUST6364,5812,2
CUST6365,5732,3
CUST6365,5999,1
CUST6365,5812,1
CUST6365,5411,1
CUST6366,5999,6
CUST6366,5732,2
CUST6366,5411,1
CUST6366,5812,1
CUST6367,5999,4
CUST6367,5732,3
CUST6367,5411,2
CUST6367,5812,1
CUST6368,5812,5
CUST6368,5732,3
CUST6368,5411,2
CUST6369,5732,5
CUST6369,5999,1
CUST6369,5812,1
CUST6370,5812,8
CUST6370,5732,4
CUST6370,5999,2
CUST6370,5411,1
CUST6371,5812,8
CUST6371,5411,3
CUST6371,5732,1
CUST6371,5999,1
CUST6372,5999,3
CUST6372,5812,2
CUST6372,5411,2
CUST6372,5732,1
CUST6373,5999,4
CUST6373,5411,4
CUST6373,5732,1
CUST6373,5812,1
CUST6374,5812,3
CUST6374,5411,3
CUST6374,5999,3
CUST6374,5732,1
CUST6375,5999,6
CUST6375,5812,6
CUST6375,5732,6
CUST6375,5411,1
CUST6376,5411,3
CUST6376,5812,3
CUST6376,5999,3
CUST6376,5732,1
CUST6377,5732,4
CUST6377,5411,2
CUST6377,5812,1
CUST6377,5999,1
CUST6378,5812,7
CUST6378,5999,4
CUST6378,5732,4
CUST6378,5411,2
CUST6379,5812,4
CUST6379,5732,2
CUST6379,5999,2
CUST6379,5411,1
CUST6380,5732,4
CUST6380,5411,4
CUST6380,5999,2
CUST6380,5812,1
CUST6381,5732,4
CUST6381,5999,4
CUST6381,5411,4
CUST6381,5812,1
CUST6382,5812,8
CUST6382,5999,5
CUST6382,5732,3
CUST6383,5812,4
CUST6383,5999,1
CUST6383,5732,1
CUST6383,5411,1
CUST6384,5732,4
CUST6384,5999,2
CUST6384,5812,2
CUST6384,5411,1
CUST6385,5999,2
CUST6385,5411,2
CUST6385,5732,2
CUST6385,5812,2
CUST6386,5812,5
CUST6386,5999,4
CUST6386,5411,2
CUST6386,5732,1
CUST6387,5812,6
CUST6387,5411,4
CUST6387,5732,1
CUST6388,5411,3
CUST6388,5999,2
CUST6388,5732,2
CUST6388,5812,1
CUST6389,5732,3
CUST6389,5411,3
CUST6389,5999,3
CUST6389,5812,1
CUST6390,5411,5
CUST6390,5732,4
CUST6390,5812,4
CUST6390,5999,2
CUST6391,5812,3
CUST6391,5732,3
CUST6391,5999,2
CUST6391,5411,2
CUST6392,5732,4
CUST6392,5411,2
CUST6392,5812,2
CUST6392,5999,1
CUST6393,5812,4
CUST6393,5999,3
CUST6393,5732,2
CUST6393,5411,2
CUST6394,5732,4
CUST6394,5999,4
CUST6394,5812,2
CUST6394,5411,1
CUST6395,5812,5
CUST6395,5411,3
CUST6395,5999,1
CUST6395,5732,1
CUST6396,5732,5
CUST6396,5411,3
CUST6396,5812,2
CUST6396,5999,1
CUST6397,5411,5
CUST6397,5812,5
CUST6397,5732,2
CUST6397,5999,1
CUST6398,5732,3
CUST6398,5411,3
CUST6398,5999,2
CUST6398,5812,2
CUST6399,5812,3
CUST6399,5999,3
CUST6399,5732,1
CUST6399,5411,1
CUST6400,5732,3
CUST6400,5999,2
CUST6400,5411,1
CUST6400,5812,1
CUST6401,5999,6
CUST6401,5411,2
CUST6401,5732,2
CUST6401,5812,1
CUST6402,5999,4
CUST6402,5411,3
CUST6402,5732,3
CUST6402,5812,2
CUST6403,5812,2
CUST6403,5411,2
CUST6403,5732,1
CUST6404,5812,3
CUST6404,5999,2
CUST6404,5411,2
CUST6404,5732,1
CUST6405,5411,5
CUST6405,5732,4
CUST6405,5999,3
CUST6405,5812,1
CUST6406,5812,5
CUST6406,5411,3
CUST6406,5732,2
CUST6406,5999,1
CUST6407,5999,4
CUST6407,5812,4
CUST6407,5732,2
CUST6408,5732,7
CUST6408,5411,2
CUST6408,5812,1
CUST6408,5999,1
CUST6409,5411,7
CUST6409,5732,5
CUST6409,5812,4
CUST6409,5999,2
CUST6410,5999,5
CUST6410,5411,2
CUST6410,5732,1
CUST6410,5812,1
CUST6411,5732,4
CUST6411,5812,3
CUST6411,5411,3
CUST6411,5999,2
CUST6412,5411,5
CUST6412,5812,4
CUST6412,5732,4
CUST6412,5999,1
CUST6413,5812,4
CUST6413,5411,3
CUST6413,5732,3
CUST6413,5999,2
CUST6414,5999,4
CUST6414,5411,3
CUST6414,5732,2
CUST6415,5411,6
CUST6415,5999,6
CUST6415,5812,3
CUST6415,5732,2
CUST6416,5812,3
CUST6416,5732,2
CUST6416,5411,2
CUST6417,5812,2
CUST6417,5732,1
CUST6418,5732,5
CUST6418,5812,2
CUST6418,5999,1
CUST6419,5999,6
CUST6419,5411,3
CUST6419,5812,3
CUST6419,5732,3
CUST6420,5999,7
CUST6420,5732,2
CUST6420,5812,1
CUST6420,5411,1
CUST6421,5812,4
CUST6421,5732,4
CUST6421,5999,3
CUST6421,5411,1
CUST6422,5411,3
CUST6422,5812,2
CUST6422,5732,2
CUST6422,5999,1
CUST6423,5999,4
CUST6423,5812,4
CUST6423,5732,2
CUST6423,5411,2
CUST6424,5812,4
CUST6424,5999,4
CUST6424,5411,3
CUST6425,5812,2
CUST6425,5732,1
CUST6426,5812,5
CUST6426,5999,4
CUST6426,5732,3
CUST6426,5411,2
CUST6427,5732,5
CUST6427,5411,4
CUST6427,5999,4
