customer_id,txn_hour,txn_count
CUST6140,11,1
CUST6140,21,1
CUST6140,13,1
CUST6140,5,1
CUST6140,7,1
CUST6141,14,1
CUST6141,12,1
CUST6141,18,1
CUST6141,15,1
CUST6141,4,1
CUST6141,1,1
CUST6141,5,1
CUST6142,23,1
CUST6142,7,1
CUST6142,19,1
CUST6142,18,1
CUST6142,11,1
CUST6143,3,2
CUST6143,8,2
CUST6143,0,1
CUST6143,6,1
CUST6143,18,1
CUST6143,1,1
CUST6143,17,1
CUST6143,21,1
CUST6144,3,2
CUST6144,9,1
CUST6144,22,1
CUST6144,23,1
CUST6144,20,1
CUST6144,16,1
CUST6144,13,1
CUST6145,8,2
CUST6145,17,1
CUST6145,14,1
CUST6145,16,1
CUST6145,19,1
CUST6145,0,1
CUST6146,2,3
CUST6146,5,2
CUST6146,22,2
CUST6146,21,1
CUST6146,8,1
CUST6146,13,1
CUST6146,17,1
CUST6146,20,1
CUST6146,23,1
CUST6146,7,1
CUST6147,18,1
CUST6147,0,1
CUST6147,23,1
CUST6147,9,1
CUST6147,4,1
CUST6147,3,1
CUST6147,10,1
CUST6147,5,1
CUST6148,0,4
CUST6148,20,2
CUST6148,19,2
CUST6148,1,1
CUST6148,11,1
CUST6148,15,1
CUST6148,23,1
CUST6148,10,1
CUST6148,14,1
CUST6148,4,1
CUST6148,7,1
CUST6148,13,1
CUST6149,2,2
CUST6149,15,1
CUST6149,0,1
CUST6149,7,1
CUST6149,18,1
CUST6149,19,1
CUST6150,9,2
CUST6150,23,2
CUST6150,3,2
CUST6150,5,1
CUST6150,11,1
CUST6151,22,2
CUST6151,2,1
CUST6151,12,1
CUST6151,1,1
CUST6151,18,1
CUST6151,23,1
CUST6151,20,1
CUST6151,13,1
CUST6152,9,2
CUST6152,7,2
CUST6152,21,1
CUST6152,2,1
CUST6152,1,1
CUST6152,22,1
CUST6152,8,1
CUST6152,6,1
CUST6152,3,1
CUST6152,5,1
CUST6153,22,2
CUST6153,16,2
CUST6153,20,2
CUST6153,21,1
CUST6153,15,1
CUST6153,4,1
CUST6153,11,1
CUST6154,7,2
CUST6154,5,2
CUST6154,4,1
CUST6154,12,1
CUST6154,18,1
CUST6154,20,1
CUST6154,6,1
CUST6154,3,1
CUST6154,15,1
CUST6154,8,1
CUST6154,14,1
CUST6155,12,2
CUST6155,9,1
CUST6155,1,1
CUST6155,23,1
CUST6155,22,1
CUST6155,0,1
CUST6155,6,1
CUST6155,15,1
CUST6155,2,1
CUST6156,21,2
CUST6156,19,1
CUST6156,9,1
CUST6156,16,1
CUST6156,13,1
CUST6156,2,1
CUST6156,15,1
CUST6156,17,1
CUST6156,20,1
CUST6156,1,1
CUST6156,11,1
CUST6156,3,1
CUST6156,12,1
CUST6157,12,3
CUST6157,13,2
CUST6157,5,2
CUST6157,3,1
CUST6157,8,1
CUST6157,18,1
CUST6157,21,1
CUST6157,17,1
CUST6157,9,1
CUST6157,0,1
CUST6158,21,2
CUST6158,20,1
CUST6158,5,1
CUST6158,16,1
CUST6158,6,1
CUST6158,3,1
CUST6158,10,1
CUST6158,1,1
CUST6159,6,2
CUST6159,19,2
CUST6159,4,2
CUST6159,2,1
CUST6159,23,1
CUST6159,17,1
CUST6159,12,1
CUST6159,7,1
CUST6160,5,3
CUST6160,2,1
CUST6160,10,1
CUST6160,18,1
CUST6160,7,1
CUST6160,20,1
CUST6160,12,1
CUST6161,9,3
CUST6161,15,2
CUST6161,23,2
CUST6161,7,2
CUST6161,19,2
CUST6161,22,1
CUST6161,2,1
CUST6161,17,1
CUST6161,8,1
CUST6161,4,1
CUST6161,14,1
CUST6161,16,1
CUST6161,13,1
CUST6161,1,1
CUST6162,16,2
CUST6162,12,1
CUST6162,20,1
CUST6162,10,1
CUST6162,19,1
CUST6162,7,1
CUST6162,6,1
CUST6163,14,2
CUST6163,21,1
CUST6163,19,1
CUST6163,10,1
CUST6163,7,1
CUST6163,3,1
CUST6163,17,1
CUST6163,5,1
CUST6163,23,1
CUST6163,16,1
CUST6163,2,1
CUST6163,11,1
CUST6164,6,1
CUST6164,13,1
CUST6164,17,1
CUST6164,2,1
CUST6164,23,1
CUST6165,17,2
CUST6165,7,1
CUST6165,9,1
CUST6165,11,1
CUST6165,6,1
CUST6165,12,1
CUST6165,1,1
CUST6166,18,2
CUST6166,19,1
CUST6166,7,1
CUST6166,9,1
CUST6166,22,1
CUST6166,0,1
CUST6166,3,1
CUST6166,13,1
CUST6166,6,1
CUST6166,1,1
CUST6167,0,2
CUST6167,10,1
CUST6167,1,1
CUST6167,16,1
CUST6167,11,1
CUST6167,23,1
CUST6167,18,1
CUST6167,5,1
CUST6168,14,2
CUST6168,23,2
CUST6168,4,2
CUST6168,19,1
CUST6168,12,1
CUST6168,3,1
CUST6168,22,1
CUST6168,17,1
CUST6168,21,1
CUST6168,11,1
CUST6168,15,1
CUST6168,5,1
CUST6168,6,1
CUST6169,0,2
CUST6169,20,2
CUST6169,16,1
CUST6169,8,1
CUST6169,11,1
CUST6169,12,1
CUST6169,1,1
CUST6169,23,1
CUST6169,19,1
CUST6169,5,1
CUST6169,2,1
CUST6169,17,1
CUST6170,7,2
CUST6170,13,1
CUST6170,23,1
CUST6170,22,1
CUST6170,1,1
CUST6170,5,1
CUST6170,12,1
CUST6170,6,1
CUST6170,8,1
CUST6171,11,2
CUST6171,13,2
CUST6171,8,2
CUST6171,14,1
CUST6171,12,1
CUST6171,9,1
CUST6171,15,1
CUST6171,6,1
CUST6171,16,1
CUST6172,8,2
CUST6172,0,1
CUST6172,20,1
CUST6172,3,1
CUST6172,4,1
CUST6172,18,1
CUST6172,2,1
CUST6172,6,1
CUST6173,15,3
CUST6173,20,1
CUST6173,7,1
CUST6173,21,1
CUST6173,19,1
CUST6173,23,1
CUST6173,10,1
CUST6173,2,1
CUST6173,11,1
CUST6173,18,1
CUST6174,2,3
CUST6174,17,2
CUST6174,13,2
CUST6174,21,2
CUST6174,5,1
CUST6174,4,1
CUST6174,16,1
CUST6174,7,1
CUST6174,12,1
CUST6174,20,1
CUST6174,14,1
CUST6174,23,1
CUST6175,8,2
CUST6175,6,2
CUST6175,21,2
CUST6175,11,1
CUST6175,15,1
CUST6175,14,1
CUST6175,0,1
CUST6175,3,1
CUST6175,2,1
CUST6175,7,1
CUST6175,20,1
CUST6175,12,1
CUST6176,14,3
CUST6176,1,2
CUST6176,9,2
CUST6176,6,1
CUST6176,11,1
CUST6176,15,1
CUST6176,23,1
CUST6176,19,1
CUST6176,10,1
CUST6176,8,1
CUST6176,12,1
CUST6176,13,1
CUST6177,6,2
CUST6177,23,2
CUST6177,18,1
CUST6177,15,1
CUST6177,7,1
CUST6177,10,1
CUST6177,1,1
CUST6177,21,1
CUST6177,0,1
CUST6178,22,2
CUST6178,12,1
CUST6178,21,1
CUST6178,9,1
CUST6178,23,1
CUST6178,13,1
CUST6178,5,1
CUST6178,19,1
CUST6178,18,1
CUST6178,16,1
CUST6179,12,1
CUST6179,1,1
CUST6179,6,1
CUST6179,10,1
CUST6179,19,1
CUST6180,10,3
CUST6180,4,2
CUST6180,21,2
CUST6180,23,1
CUST6180,3,1
CUST6180,20,1
CUST6180,15,1
CUST6180,12,1
CUST6181,2,2
CUST6181,0,1
CUST6181,4,1
CUST6181,20,1
CUST6181,7,1
CUST6181,11,1
CUST6181,15,1
CUST6181,8,1
CUST6181,17,1
CUST6182,13,2
CUST6182,15,2
CUST6182,4,1
CUST6182,16,1
CUST6182,1,1
CUST6182,10,1
CUST6182,8,1
CUST6182,7,1
CUST6182,17,1
CUST6182,6,1
CUST6183,3,3
CUST6183,5,2
CUST6183,14,1
CUST6183,16,1
CUST6183,19,1
CUST6183,18,1
CUST6183,8,1
CUST6183,23,1
CUST6183,9,1
CUST6183,12,1
CUST6184,8,2
CUST6184,12,2
CUST6184,14,1
CUST6184,13,1
CUST6184,4,1
CUST6184,9,1
CUST6184,10,1
CUST6184,16,1
CUST6184,3,1
CUST6184,15,1
CUST6184,1,1
CUST6184,21,1
CUST6185,2,2
CUST6185,11,1
CUST6185,18,1
CUST6185,9,1
CUST6185,21,1
CUST6186,8,3
CUST6186,18,1
CUST6186,4,1
CUST6186,0,1
CUST6186,1,1
CUST6186,13,1
CUST6186,21,1
CUST6186,3,1
CUST6186,7,1
CUST6187,13,3
CUST6187,18,1
CUST6187,8,1
CUST6187,14,1
CUST6187,2,1
CUST6187,5,1
CUST6187,9,1
CUST6187,7,1
CUST6188,21,2
CUST6188,8,2
CUST6188,12,1
CUST6188,19,1
CUST6188,11,1
CUST6188,4,1
CUST6188,18,1
CUST6188,17,1
CUST6188,16,1
CUST6188,15,1
CUST6188,22,1
CUST6189,0,2
CUST6189,8,2
CUST6189,14,2
CUST6189,9,1
CUST6189,16,1
CUST6189,17,1
CUST6189,19,1
CUST6189,6,1
CUST6189,10,1
CUST6189,5,1
CUST6189,20,1
CUST6190,10,2
CUST6190,17,2
CUST6190,12,2
CUST6190,13,2
CUST6190,22,1
CUST6190,20,1
CUST6190,4,1
CUST6190,7,1
CUST6190,21,1
CUST6190,23,1
CUST6190,3,1
CUST6190,11,1
CUST6190,8,1
CUST6190,18,1
CUST6191,22,1
CUST6191,12,1
CUST6191,21,1
CUST6191,11,1
CUST6191,1,1
CUST6191,19,1
CUST6191,3,1
CUST6191,7,1
CUST6192,22,3
CUST6192,11,2
CUST6192,0,2
CUST6192,21,1
CUST6192,16,1
CUST6192,18,1
CUST6192,19,1
CUST6192,23,1
CUST6193,3,2
CUST6193,10,2
CUST6193,2,2
CUST6193,15,1
CUST6193,1,1
CUST6193,9,1
CUST6193,23,1
CUST6193,4,1
CUST6193,14,1
CUST6193,13,1
CUST6193,17,1
CUST6194,19,1
CUST6194,4,1
CUST6194,10,1
CUST6194,2,1
CUST6194,17,1
CUST6194,15,1
CUST6194,22,1
CUST6194,8,1
CUST6194,1,1
CUST6195,4,2
CUST6195,21,2
CUST6195,19,2
CUST6195,9,1
CUST6195,5,1
CUST6195,12,1
CUST6195,1,1
CUST6195,11,1
CUST6195,15,1
CUST6195,13,1
CUST6195,17,1
CUST6196,21,2
CUST6196,15,2
CUST6196,16,1
CUST6196,11,1
CUST6196,4,1
CUST6196,13,1
CUST6196,23,1
CUST6196,5,1
CUST6196,14,1
CUST6196,12,1
CUST6197,7,2
CUST6197,10,1
CUST6197,17,1
CUST6197,13,1
CUST6197,1,1
CUST6197,12,1
CUST6197,3,1
CUST6197,2,1
CUST6197,16,1
CUST6197,8,1
CUST6197,6,1
CUST6198,8,2
CUST6198,23,1
CUST6198,11,1
CUST6198,18,1
CUST6198,3,1
CUST6198,21,1
CUST6198,10,1
CUST6198,4,1
CUST6198,22,1
CUST6198,9,1
CUST6199,3,2
CUST6199,11,2
CUST6199,23,1
CUST6199,4,1
CUST6199,17,1
CUST6199,21,1
CUST6199,1,1
CUST6200,1,2
CUST6200,6,2
CUST6200,2,1
CUST6200,21,1
CUST6200,3,1
CUST6200,9,1
CUST6200,16,1
CUST6200,8,1
CUST6200,5,1
CUST6201,4,2
CUST6201,12,1
CUST6201,21,1
CUST6201,10,1
CUST6201,5,1
CUST6201,16,1
CUST6201,9,1
CUST6201,17,1
CUST6202,15,2
CUST6202,8,2
CUST6202,20,2
CUST6202,2,1
CUST6202,12,1
CUST6202,7,1
CUST6202,21,1
CUST6202,11,1
CUST6202,23,1
CUST6202,4,1
CUST6203,0,2
CUST6203,17,2
CUST6203,15,1
CUST6203,21,1
CUST6203,2,1
CUST6203,9,1
CUST6203,10,1
CUST6203,23,1
CUST6203,7,1
CUST6203,3,1
CUST6203,19,1
CUST6203,8,1
CUST6204,5,2
CUST6204,7,1
CUST6204,10,1
CUST6204,12,1
CUST6204,18,1
CUST6204,15,1
CUST6205,21,2
CUST6205,19,1
CUST6205,9,1
CUST6205,14,1
CUST6205,16,1
CUST6205,0,1
CUST6205,3,1
CUST6205,17,1
CUST6205,8,1
CUST6206,9,1
CUST6206,14,1
CUST6206,13,1
CUST6206,21,1
CUST6206,1,1
CUST6206,15,1
CUST6206,12,1
CUST6207,16,2
CUST6207,2,2
CUST6207,13,2
CUST6207,21,2
CUST6207,11,1
CUST6207,1,1
CUST6207,15,1
CUST6208,16,3
CUST6208,14,2
CUST6208,17,2
CUST6208,3,1
CUST6208,10,1
CUST6208,4,1
CUST6208,0,1
CUST6208,21,1
CUST6208,6,1
CUST6208,9,1
CUST6208,5,1
CUST6209,14,2
CUST6209,0,1
CUST6209,3,1
CUST6209,1,1
CUST6209,15,1
CUST6209,18,1
CUST6209,11,1
CUST6209,13,1
CUST6210,13,2
CUST6210,3,2
CUST6210,16,2
CUST6210,21,2
CUST6210,7,2
CUST6210,0,1
CUST6210,6,1
CUST6210,5,1
CUST6210,4,1
CUST6210,9,1
CUST6210,19,1
CUST6210,2,1
CUST6210,8,1
CUST6211,0,2
CUST6211,8,2
CUST6211,3,1
CUST6211,14,1
CUST6212,3,2
CUST6212,21,2
CUST6212,14,1
CUST6212,12,1
CUST6212,18,1
CUST6212,8,1
CUST6212,0,1
CUST6212,1,1
CUST6212,15,1
CUST6212,16,1
CUST6213,5,3
CUST6213,17,2
CUST6213,15,2
CUST6213,14,1
CUST6213,3,1
CUST6213,12,1
CUST6213,16,1
CUST6213,8,1
CUST6213,19,1
CUST6213,7,1
CUST6213,9,1
CUST6213,18,1
CUST6214,15,3
CUST6214,5,2
CUST6214,2,2
CUST6214,11,1
CUST6214,6,1
CUST6214,0,1
CUST6214,17,1
CUST6214,19,1
CUST6214,3,1
CUST6214,7,1
CUST6214,1,1
CUST6214,16,1
CUST6214,9,1
CUST6215,21,2
CUST6215,0,2
CUST6215,23,1
CUST6215,19,1
CUST6215,1,1
CUST6215,12,1
CUST6215,5,1
CUST6216,13,2
CUST6216,6,1
CUST6216,15,1
CUST6216,16,1
CUST6216,14,1
CUST6216,12,1
CUST6216,7,1
CUST6216,3,1
CUST6217,5,1
CUST6217,18,1
CUST6217,8,1
CUST6217,16,1
CUST6217,3,1
CUST6217,2,1
CUST6217,22,1
CUST6217,4,1
CUST6218,10,2
CUST6218,14,2
CUST6218,22,1
CUST6218,15,1
CUST6218,4,1
CUST6218,12,1
CUST6218,20,1
CUST6218,9,1
CUST6218,8,1
CUST6218,21,1
CUST6219,15,1
CUST6219,2,1
CUST6219,8,1
CUST6219,7,1
CUST6219,6,1
CUST6219,1,1
CUST6219,10,1
CUST6219,0,1
CUST6220,15,2
CUST6220,14,1
CUST6220,0,1
CUST6220,2,1
CUST6220,8,1
CUST6220,22,1
CUST6220,11,1
CUST6220,10,1
CUST6220,18,1
CUST6221,13,2
CUST6221,17,1
CUST6221,14,1
CUST6221,19,1
CUST6221,18,1
CUST6221,4,1
CUST6222,14,3
CUST6222,21,2
CUST6222,19,2
CUST6222,3,1
CUST6222,0,1
CUST6222,8,1
CUST6222,12,1
CUST6222,2,1
CUST6222,18,1
CUST6222,16,1
CUST6223,15,3
CUST6223,3,2
CUST6223,10,2
CUST6223,23,1
CUST6223,0,1
CUST6223,22,1
CUST6223,21,1
CUST6223,18,1
CUST6223,13,1
CUST6223,5,1
CUST6223,17,1
CUST6224,7,2
CUST6224,18,1
CUST6224,10,1
CUST6224,15,1
CUST6224,16,1
CUST6224,21,1
CUST6224,3,1
CUST6224,20,1
CUST6224,22,1
CUST6224,4,1
CUST6224,17,1
CUST6225,9,3
CUST6225,10,2
CUST6225,8,1
CUST6225,5,1
CUST6225,7,1
CUST6226,8,3
CUST6226,22,2
CUST6226,7,2
CUST6226,17,1
CUST6226,16,1
CUST6226,2,1
CUST6226,19,1
CUST6226,9,1
CUST6226,12,1
CUST6227,22,2
CUST6227,15,2
CUST6227,18,1
CUST6227,5,1
CUST6227,0,1
CUST6227,2,1
CUST6227,14,1
CUST6227,20,1
CUST6227,12,1
CUST6227,4,1
CUST6228,2,3
CUST6228,22,1
CUST6228,7,1
CUST6228,12,1
CUST6228,3,1
CUST6228,11,1
CUST6228,13,1
CUST6228,4,1
CUST6228,23,1
CUST6228,10,1
CUST6229,8,2
CUST6229,15,1
CUST6229,0,1
CUST6229,16,1
CUST6229,20,1
CUST6229,1,1
CUST6229,7,1
CUST6229,9,1
CUST6229,3,1
CUST6229,4,1
CUST6229,13,1
CUST6230,18,2
CUST6230,20,2
CUST6230,10,2
CUST6230,8,2
CUST6230,17,2
CUST6230,4,2
CUST6230,1,1
CUST6230,16,1
CUST6230,15,1
CUST6230,19,1
CUST6230,23,1
CUST6230,6,1
CUST6231,4,2
CUST6231,17,2
CUST6231,10,2
CUST6231,22,1
CUST6231,8,1
CUST6231,19,1
CUST6231,2,1
CUST6231,3,1
CUST6231,18,1
CUST6232,5,3
CUST6232,16,2
CUST6232,22,1
CUST6232,2,1
CUST6232,0,1
CUST6232,9,1
CUST6232,23,1
CUST6232,4,1
CUST6232,12,1
CUST6232,6,1
CUST6232,13,1
CUST6232,8,1
CUST6233,3,3
CUST6233,13,3
CUST6233,2,1
CUST6233,15,1
CUST6233,12,1
CUST6233,14,1
CUST6233,6,1
CUST6233,23,1
CUST6233,17,1
CUST6233,9,1
CUST6233,5,1
CUST6233,11,1
CUST6234,18,4
CUST6234,9,2
CUST6234,4,2
CUST6234,10,1
CUST6234,19,1
CUST6234,2,1
CUST6234,15,1
CUST6234,3,1
CUST6234,20,1
CUST6234,8,1
CUST6234,11,1
CUST6234,13,1
CUST6234,17,1
CUST6234,0,1
CUST6235,11,4
CUST6235,9,2
CUST6235,7,1
CUST6235,19,1
CUST6235,4,1
CUST6235,0,1
CUST6235,22,1
CUST6235,2,1
CUST6235,18,1
CUST6235,17,1
CUST6235,1,1
CUST6235,14,1
CUST6235,21,1
CUST6235,23,1
CUST6235,8,1
CUST6235,5,1
CUST6236,23,2
CUST6236,19,1
CUST6236,16,1
CUST6236,4,1
CUST6236,18,1
CUST6236,20,1
CUST6236,7,1
CUST6237,9,2
CUST6237,4,2
CUST6237,18,2
CUST6237,20,2
CUST6237,22,1
CUST6237,1,1
CUST6237,21,1
CUST6237,15,1
CUST6238,5,4
CUST6238,0,3
CUST6238,14,2
CUST6238,23,2
CUST6238,3,1
CUST6238,13,1
CUST6238,15,1
CUST6238,4,1
CUST6238,22,1
CUST6238,21,1
CUST6238,10,1
CUST6239,0,1
CUST6239,3,1
CUST6239,16,1
CUST6239,11,1
CUST6239,19,1
CUST6239,17,1
CUST6239,6,1
CUST6239,18,1
CUST6239,15,1
CUST6239,10,1
CUST6240,22,2
CUST6240,17,2
CUST6240,20,1
CUST6240,3,1
CUST6240,5,1
CUST6241,13,1
CUST6241,3,1
CUST6241,18,1
CUST6241,15,1
CUST6241,10,1
CUST6241,19,1
CUST6242,13,2
CUST6242,17,2
CUST6242,19,2
CUST6242,22,1
CUST6242,4,1
CUST6242,12,1
CUST6242,9,1
CUST6243,18,2
CUST6243,3,1
CUST6243,15,1
CUST6243,5,1
CUST6243,2,1
CUST6243,13,1
CUST6243,17,1
CUST6243,16,1
CUST6243,10,1
CUST6243,22,1
CUST6243,12,1
CUST6244,15,2
CUST6244,18,1
CUST6244,3,1
CUST6244,0,1
CUST6244,13,1
CUST6244,16,1
CUST6244,1,1
CUST6244,14,1
CUST6244,19,1
CUST6244,12,1
CUST6245,6,2
CUST6245,16,2
CUST6245,8,1
CUST6245,17,1
CUST6245,23,1
CUST6245,14,1
CUST6245,7,1
CUST6245,1,1
CUST6245,4,1
CUST6246,2,2
CUST6246,17,1
CUST6246,6,1
CUST6246,11,1
CUST6246,18,1
CUST6246,10,1
CUST6246,23,1
CUST6246,12,1
CUST6246,19,1
CUST6246,16,1
CUST6246,13,1
CUST6247,8,2
CUST6247,20,2
CUST6247,5,1
CUST6247,11,1
CUST6247,14,1
CUST6247,10,1
CUST6247,13,1
CUST6247,23,1
CUST6247,7,1
CUST6248,22,3
CUST6248,3,2
CUST6248,8,2
CUST6248,18,2
CUST6248,5,2
CUST6248,1,1
CUST6248,19,1
CUST6248,17,1
CUST6248,6,1
CUST6248,0,1
CUST6248,10,1
CUST6248,12,1
CUST6248,9,1
CUST6249,5,2
CUST6249,21,1
CUST6249,23,1
CUST6249,14,1
CUST6249,7,1
CUST6249,17,1
CUST6249,18,1
CUST6249,19,1
CUST6250,6,2
CUST6250,13,2
CUST6250,14,2
CUST6250,2,1
CUST6250,12,1
CUST6250,7,1
CUST6250,0,1
CUST6250,19,1
CUST6250,10,1
CUST6250,22,1
CUST6250,4,1
CUST6250,20,1
CUST6250,16,1
CUST6251,17,3
CUST6251,8,3
CUST6251,13,2
CUST6251,21,1
CUST6251,23,1
CUST6251,10,1
CUST6251,2,1
CUST6251,3,1
CUST6251,20,1
CUST6252,3,2
CUST6252,2,1
CUST6252,22,1
CUST6252,15,1
CUST6252,1,1
CUST6252,17,1
CUST6252,16,1
CUST6252,5,1
CUST6252,7,1
CUST6252,12,1
CUST6252,18,1
CUST6252,14,1
CUST6253,16,2
CUST6253,12,1
CUST6253,23,1
CUST6253,19,1
CUST6253,18,1
CUST6253,11,1
CUST6254,9,1
CUST6254,19,1
CUST6254,0,1
CUST6254,17,1
CUST6254,6,1
CUST6254,20,1
CUST6254,1,1
CUST6254,4,1
CUST6254,5,1
CUST6255,0,2
CUST6255,4,1
CUST6255,18,1
CUST6255,11,1
CUST6255,8,1
CUST6255,13,1
CUST6255,6,1
CUST6255,9,1
CUST6256,16,2
CUST6256,15,2
CUST6256,7,2
CUST6256,4,1
CUST6256,2,1
CUST6256,22,1
CUST6256,0,1
CUST6256,3,1
CUST6256,20,1
CUST6256,14,1
CUST6256,21,1
CUST6257,10,3
CUST6257,7,2
CUST6257,23,2
CUST6257,2,1
CUST6257,14,1
CUST6257,1,1
CUST6257,20,1
CUST6257,11,1
CUST6257,18,1
CUST6257,6,1
CUST6257,19,1
CUST6257,3,1
CUST6258,20,1
CUST6258,22,1
CUST6258,11,1
CUST6258,21,1
CUST6258,15,1
CUST6258,17,1
CUST6258,0,1
CUST6258,9,1
CUST6259,20,2
CUST6259,4,1
CUST6259,9,1
CUST6259,2,1
CUST6259,7,1
CUST6259,18,1
CUST6259,5,1
CUST6259,17,1
CUST6259,1,1
CUST6260,3,2
CUST6260,14,2
CUST6260,17,2
CUST6260,12,1
CUST6260,1,1
CUST6260,2,1
CUST6260,21,1
CUST6260,10,1
CUST6260,9,1
CUST6260,22,1
CUST6261,6,3
CUST6261,21,2
CUST6261,12,2
CUST6261,1,1
CUST6261,22,1
CUST6261,17,1
CUST6261,13,1
CUST6261,9,1
CUST6261,14,1
CUST6262,18,2
CUST6262,13,2
CUST6262,1,1
CUST6262,15,1
CUST6262,11,1
CUST6262,21,1
CUST6262,17,1
CUST6262,5,1
CUST6262,14,1
CUST6262,9,1
CUST6262,8,1
CUST6263,15,1
CUST6263,2,1
CUST6263,12,1
CUST6263,6,1
CUST6263,4,1
CUST6263,10,1
CUST6263,13,1
CUST6263,14,1
CUST6263,19,1
CUST6264,23,2
CUST6264,14,2
CUST6264,19,1
CUST6264,7,1
CUST6264,16,1
CUST6264,22,1
CUST6264,6,1
CUST6264,18,1
CUST6264,11,1
CUST6264,0,1
CUST6265,6,3
CUST6265,19,1
CUST6265,20,1
CUST6265,23,1
CUST6265,14,1
CUST6265,13,1
CUST6265,2,1
CUST6266,7,2
CUST6266,12,2
CUST6266,16,1
CUST6266,19,1
CUST6266,3,1
CUST6266,13,1
CUST6266,11,1
CUST6266,1,1
CUST6266,21,1
CUST6267,9,2
CUST6267,12,2
CUST6267,14,2
CUST6267,0,1
CUST6267,15,1
CUST6267,23,1
CUST6267,18,1
CUST6267,17,1
CUST6268,23,2
CUST6268,15,2
CUST6268,13,1
CUST6268,0,1
CUST6268,4,1
CUST6268,1,1
CUST6268,17,1
CUST6269,3,1
CUST6269,11,1
CUST6269,2,1
CUST6269,16,1
CUST6269,17,1
CUST6269,22,1
CUST6270,13,2
CUST6270,3,2
CUST6270,23,1
CUST6270,0,1
CUST6270,16,1
CUST6270,19,1
CUST6270,15,1
CUST6270,8,1
CUST6270,6,1
CUST6270,10,1
CUST6271,15,2
CUST6271,12,1
CUST6271,23,1
CUST6271,22,1
CUST6271,4,1
CUST6271,9,1
CUST6271,19,1
CUST6272,23,1
CUST6272,20,1
CUST6272,17,1
CUST6272,9,1
CUST6272,21,1
CUST6272,6,1
CUST6272,5,1
CUST6272,8,1
CUST6272,18,1
CUST6272,1,1
CUST6273,22,2
CUST6273,20,2
CUST6273,3,1
CUST6273,19,1
CUST6273,16,1
CUST6273,4,1
CUST6273,5,1
CUST6274,11,2
CUST6274,21,2
CUST6274,7,1
CUST6274,13,1
CUST6274,16,1
CUST6274,14,1
CUST6274,22,1
CUST6274,3,1
CUST6274,19,1
CUST6274,15,1
CUST6274,23,1
CUST6275,12,1
CUST6275,4,1
CUST6275,23,1
CUST6275,7,1
CUST6275,13,1
CUST6276,7,2
CUST6276,5,1
CUST6276,13,1
CUST6276,2,1
CUST6276,3,1
CUST6277,12,2
CUST6277,15,2
CUST6277,0,2
CUST6277,3,2
CUST6277,5,1
CUST6277,4,1
CUST6277,20,1
CUST6277,7,1
CUST6277,9,1
CUST6278,7,3
CUST6278,3,1
CUST6278,6,1
CUST6278,4,1
CUST6278,17,1
CUST6278,8,1
CUST6279,18,2
CUST6279,0,2
CUST6279,21,1
CUST6279,22,1
CUST6279,1,1
CUST6279,9,1
CUST6279,23,1
CUST6280,14,1
CUST6280,7,1
CUST6280,1,1
CUST6280,5,1
CUST6280,4,1
CUST6281,7,3
CUST6281,17,2
CUST6281,13,1
CUST6281,3,1
CUST6281,20,1
CUST6281,21,1
CUST6281,9,1
CUST6282,18,2
CUST6282,20,1
CUST6282,23,1
CUST6282,11,1
CUST6282,4,1
CUST6282,2,1
CUST6282,16,1
CUST6282,6,1
CUST6282,17,1
CUST6282,5,1
CUST6283,21,2
CUST6283,0,1
CUST6283,14,1
CUST6283,3,1
CUST6283,23,1
CUST6283,12,1
CUST6283,20,1
CUST6283,13,1
CUST6283,8,1
CUST6283,2,1
CUST6283,1,1
CUST6283,16,1
CUST6283,17,1
CUST6283,6,1
CUST6283,15,1
CUST6284,18,1
CUST6284,4,1
CUST6284,19,1
CUST6284,15,1
CUST6284,20,1
CUST6284,7,1
CUST6284,8,1
CUST6284,2,1
CUST6284,22,1
CUST6284,12,1
CUST6284,3,1
CUST6284,16,1
CUST6284,14,1
CUST6285,23,2
CUST6285,6,1
CUST6285,18,1
CUST6285,8,1
CUST6285,0,1
CUST6285,7,1
CUST6285,15,1
CUST6285,22,1
CUST6285,9,1
CUST6285,16,1
CUST6285,4,1
CUST6286,8,2
CUST6286,17,1
CUST6286,9,1
CUST6286,18,1
CUST6286,3,1
CUST6286,14,1
CUST6286,0,1
CUST6286,12,1
CUST6286,15,1
CUST6286,22,1
CUST6286,13,1
CUST6286,10,1
CUST6286,6,1
CUST6287,11,1
CUST6287,5,1
CUST6287,17,1
CUST6287,0,1
CUST6287,22,1
CUST6287,7,1
CUST6288,18,2
CUST6288,19,2
CUST6288,2,1
CUST6288,4,1
CUST6289,23,3
CUST6289,5,2
CUST6289,2,1
CUST6289,21,1
CUST6289,13,1
CUST6289,0,1
CUST6289,7,1
CUST6289,3,1
CUST6290,5,2
CUST6290,21,1
CUST6290,1,1
CUST6290,12,1
CUST6290,15,1
CUST6290,17,1
CUST6290,6,1
CUST6290,20,1
CUST6290,7,1
CUST6290,13,1
CUST6291,9,2
CUST6291,12,1
CUST6291,23,1
CUST6291,0,1
CUST6291,11,1
CUST6291,16,1
CUST6291,8,1
CUST6291,13,1
CUST6292,7,3
CUST6292,23,2
CUST6292,1,1
CUST6292,22,1
CUST6292,9,1
CUST6292,3,1
CUST6292,18,1
CUST6292,17,1
CUST6292,19,1
CUST6292,16,1
